Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"39155533","2","","11757537","2016-08-25 22:13:09","","24","","<p><strong>CSS solution no JS and no background image:</strong></p>

<p><strong>Method 1 ""margin auto"" ( IE8+ - NOT FF!):</strong></p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>div{
  width:150px; 
  height:100px; 
  position:relative;
  overflow:hidden;
}
div img{
  position:absolute; 
  top:0; 
  bottom:0; 
  margin: auto;
  width:100%;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;p&gt;Original:&lt;/p&gt;
&lt;img src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;

&lt;p&gt;Wrapped:&lt;/p&gt;
&lt;div&gt;
  &lt;img src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://jsfiddle.net/5xjr05dt/"" rel=""noreferrer"">http://jsfiddle.net/5xjr05dt/</a></p>

<p><strong>Method 2 ""transform"" ( IE9+ ):</strong></p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>div{
  width:150px; 
  height:100px; 
  position:relative;
  overflow:hidden;
}

div img{
  position:absolute; 
  width:100%;
  top: 50%;
  -ms-transform: translateY(-50%);
  -webkit-transform: translateY(-50%);
  transform: translateY(-50%);
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;p&gt;Original:&lt;/p&gt;
&lt;img src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;

&lt;p&gt;Wrapped:&lt;/p&gt;
&lt;div&gt;
  &lt;img src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://jsfiddle.net/5xjr05dt/1/"" rel=""noreferrer"">http://jsfiddle.net/5xjr05dt/1/</a></p>

<p>Method 2 can be used to center an image in a fixed width / height container. Both can overflow - and if the image is smaller than the container it will still be centered.</p>

<p><a href=""http://jsfiddle.net/5xjr05dt/3/"" rel=""noreferrer"">http://jsfiddle.net/5xjr05dt/3/</a></p>

<p><strong>Method 3 ""double wrapper"" ( IE8+ - NOT FF! ):</strong></p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.outer{
  width:150px; 
  height:100px; 
  margin: 200px auto; /* just for example */
  border: 1px solid red; /* just for example */
  /* overflow: hidden;	*/ /* TURN THIS ON */
  position: relative;
}
.inner { 
    border: 1px solid green; /* just for example */
    position: absolute;
    top: 0;
    bottom: 0;
    margin: auto;
    display: table;
    left: 50%;
}
.inner img {
    display: block;
    border: 1px solid blue; /* just for example */
    position: relative;
    right: 50%;
    opacity: .5; /* just for example */
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""outer""&gt;
  &lt;div class=""inner""&gt;
     &lt;img src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;
  &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://jsfiddle.net/5xjr05dt/5/"" rel=""noreferrer"">http://jsfiddle.net/5xjr05dt/5/</a></p>

<p><strong>Method 4 ""double wrapper AND double image"" ( IE8+ ):</strong></p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.outer{
  width:150px; 
  height:100px; 
  margin: 200px auto; /* just for example */
  border: 1px solid red; /* just for example */
  /* overflow: hidden;	*/ /* TURN THIS ON */
  position: relative;
}
.inner { 
    border: 1px solid green; /* just for example */
    position: absolute;
    top: 50%;
    bottom: 0;
    display: table;
    left: 50%;
}
.inner .real_image {
    display: block;
    border: 1px solid blue; /* just for example */
    position: absolute;
    bottom: 50%;
    right: 50%;
    opacity: .5; /* just for example */
}

.inner .placeholder_image{
  opacity: 0.1; /* should be 0 */
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""outer""&gt;
  &lt;div class=""inner""&gt;
    &lt;img class=""real_image"" src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;
    &lt;img class=""placeholder_image""  src=""http://i.stack.imgur.com/2OrtT.jpg"" alt=""image""/&gt;
  &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://jsfiddle.net/5xjr05dt/26/"" rel=""noreferrer"">http://jsfiddle.net/5xjr05dt/26/</a></p>

<ul>
<li>Method 1 has slightly better support - you have to set the width OR height of image! </li>
<li>With the prefixes method 2 also has decent support ( from ie9 up ) - Method 2 has no support on Opera mini!</li>
<li>Method 3 uses two wrappers - can overflow width AND height.</li>
<li>Method 4 uses a double image ( one as placeholder ) this gives some extra bandwidth overhead, but even better crossbrowser support.</li>
</ul>

<p><strong>Method 1 and 3 don't seem to work with Firefox</strong></p>
","4150069","","4390133","","2017-10-02 07:02:56","2017-10-02 07:02:56","","","","6","","",""
"39785339","2","","2831059","2016-09-30 06:49:08","","10","","<p><strong>Remove Columns For RAILS 5 App</strong></p>

<pre><code>rails g migration Remove&lt;Anything&gt;From&lt;TableName&gt; [columnName:type]
</code></pre>

<p>Command above generate a migration file inside <code>db/migrate</code> directory. Snippet blow is one of remove column from table example generated by Rails generator,</p>

<pre><code>class RemoveAgeFromUsers &lt; ActiveRecord::Migration
  def up
    remove_column :users, :age
  end
  def down
    add_column :users, :age, :integer
  end
end
</code></pre>

<p>I also made a quick reference guide for Rails which can be found at <a href=""http://blog.li-xinyang.com/2016/09/06/d-0000/"" rel=""noreferrer"">here</a>. </p>
","2226315","","2226315","","2017-02-17 08:36:59","2017-02-17 08:36:59","","","","0","","",""
"39847263","2","","5767325","2016-10-04 08:07:50","","38","","<p>You can use ES6. </p>

<pre><code>var array=['1','2','3','4','5','6']
var index = array.filter((value)=&gt;value!='3');
</code></pre>

<p>Output : </p>

<pre><code>[""1"", ""2"", ""4"", ""5"", ""6""]
</code></pre>
","3742975","","4753489","","2016-11-19 08:59:00","2016-11-19 08:59:00","","","","2","","",""
"39924727","2","","5767325","2016-10-07 19:42:51","","25","","<h1>ES6 &amp; without mutation:  (October 2016)</h1>

<pre><code>const removeByIndex = (list, index) =&gt;
  [
    ...list.slice(0, index),
    ...list.slice(index + 1)
  ];
</code></pre>

<p>Then : </p>

<pre><code>removeByIndex([33,22,11,44],1) //=&gt; [33,11,44]
</code></pre>
","747579","","","","","2016-10-07 19:42:51","","","","1","","",""
"40447503","2","","3047056","2016-11-06 08:49:09","","9","","<p>On a side note. If you are using <strong>@media</strong> queries (such as <code>@media screen (max-width:500px</code>)) pay particular attention to applying @media query <strong>AFTER</strong> you are done with normal styles. Because @media query will be crossed out (even though it is more specific) if followed by css that manipulates the same elements. Example:</p>

<pre><code>@media (max-width:750px){
#buy-box {width: 300px;}
}

#buy-box{
width:500px;
}

** width will be 500px and 300px will be crossed out in Developer Tools. **

#buy-box{
width:500px;
}

@media (max-width:750px){
#buy-box {width: 300px;}
}

** width will be 300px and 500px will be crossed out **
</code></pre>
","5139911","","","","","2016-11-06 08:49:09","","","","2","","",""
"40459794","2","","5209814","2016-11-07 07:23:23","","1","","<p>This works good! Reference to the original detailed answer: <a href=""https://stackoverflow.com/a/11833892/5385623"">https://stackoverflow.com/a/11833892/5385623</a></p>

<p>css:</p>

<pre><code>.level1 {
    position: relative;
}


.level2 {
    position: absolute;
}


.level3 {
    position: fixed;
    /* Do not set top / left! */
}
</code></pre>

<p>html:</p>

<pre><code>&lt;div class='level1'&gt;
    &lt;div class='level2'&gt;
        &lt;div class='level3'&gt;
            Content
        &lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;
</code></pre>
","5385623","","5385623","","2018-03-13 11:09:52","2018-03-13 11:09:52","","","","0","","",""
"40724354","2","","9461621","2016-11-21 16:02:04","","44","","<p>Here's a simple solution that avoids all the <code>if</code> statements (with the power of <code>Math</code>).</p>

<pre><code>var SI_SYMBOL = ["""", ""k"", ""M"", ""G"", ""T"", ""P"", ""E""];

function abbreviateNumber(number){

    // what tier? (determines SI symbol)
    var tier = Math.log10(number) / 3 | 0;

    // if zero, we don't need a suffix
    if(tier == 0) return number;

    // get suffix and determine scale
    var suffix = SI_SYMBOL[tier];
    var scale = Math.pow(10, tier * 3);

    // scale the number
    var scaled = number / scale;

    // format number and add suffix
    return scaled.toFixed(1) + suffix;
}
</code></pre>

<h3>Bonus Meme</h3>

<p><a href=""https://en.wikipedia.org/wiki/International_System_of_Units"" rel=""noreferrer"">What does <code>SI</code> stand for?</a></p>
","74291","","74291","","2018-06-29 18:45:55","2018-06-29 18:45:55","","","","5","","",""
"40875598","2","","5767325","2016-11-29 20:54:38","","4","","<p>While most of the answers above answer the question, it is not clear enough why the <code>slice()</code> method has not been used. Yes, <code>filter()</code> meets the immutability criteria, but how about doing the following shorter equivalent:</p>

<p><code>const myArray = [1,2,3,4];</code></p>

<p>And now lets say that we should remove the second element from the array, we can simply do:
<code>const newArray = myArray.slice(0,1).concat(myArray.slice(2,4));</code>
<code>// [1,3,4]</code></p>

<p>This way of deleting an element from an array is strongly encouraged today in the community due to its simple and immutable nature. In general, methods which cause mutation should be avoided. For example, you are encouraged to replace <code>push()</code> with <code>concat()</code> and <code>splice()</code> with <code>slice()</code> </p>
","2729639","","","","","2016-11-29 20:54:38","","","","0","","",""
"40943247","2","","9529300","2016-12-03 01:14:18","","17","","<p>If you go into the source code of an SVG file you can change the color fill by modifying the fill property.</p>

<pre><code>&lt;svg fill=""#3F6078"" height=""24"" viewBox=""0 0 24 24"" width=""24"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""&gt;
&lt;/svg&gt; 
</code></pre>

<p>Use your favorite text editor, open the SVG file and play around with it.</p>
","1333988","","","","","2016-12-03 01:14:18","","","","1","","",""
"41460658","2","","38713405","2017-01-04 09:45:02","","112","","<p>If you don't want to disable <em>preview mode</em> you can explicitly tell <em>vscode</em> to keep a specific tab open. As mentioned above a tab heading with italic text is in <em>preview mode</em>.</p>

<p>To get a tab out of <em>preview mode</em> you can either right click on the tab and choose <code>keep open</code> or use the shortcut <kbd>cmd</kbd> + <kbd>k</kbd> <code>enter</code> that is mapped to the command <code>workbench.action.keepEditor</code></p>
","3534549","","9317830","","2018-02-28 11:38:34","2018-02-28 11:38:34","","","","5","","",""
"41904543","2","","5340724","2017-01-27 23:12:57","","1","","<p>You have a couple options. <code>git rebase master aq</code>onto the branch which will keep the commit names, but DO NOT REBASE if this is a remote branch. You can <code>git merge master aq</code> if you don't care about keeping the commit names. If you want to keep the commit names and it is a remote branch <code>git cherry-pick &lt;commit hash&gt;</code> the commits onto your branch.</p>
","7481142","","","","","2017-01-27 23:12:57","","","","0","","",""
"42193447","2","","2003505","2017-02-12 21:25:12","","23","","<p>Using <strong>GitBash</strong> you can execute the following:</p>

<pre><code>git branch --delete &lt;branch&gt;
</code></pre>

<h2>OR</h2>

<p>From the GitHub desktop app, when you have the branch checked out, you can delete the <strong>Local</strong> branch via the <em>Branch</em> menu strip:</p>

<p><a href=""https://i.stack.imgur.com/b6dQg.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/b6dQg.png"" alt=""enter image description here""></a></p>

<p>If you <strong>ARE NOT</strong> using the GitHub desktop app, and are using an IDE like Visual Studio for your local source control, all you have to do is a couple quick steps: </p>

<ol>
<li>Check out a branch other than the one you wish to delete.</li>
<li>Right-click the branch you wish to delete.</li>
<li>Select the <strong>Delete</strong> option from the context menu.</li>
</ol>

<p>Then, once logged in to your GitHub account online, go to the repository and click the <strong><em>All Branches</em></strong> tab.  From there, just click the little trash can icon on the right on the name of the brach you wish to delete.  </p>

<p><a href=""https://i.stack.imgur.com/hbXpP.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/hbXpP.png"" alt=""enter image description here""></a></p>

<p>*Keep in mind - if the branch isn't published, there's no need to try to delete it from your online repository.</p>
","4699016","","4699016","","2017-02-14 23:18:15","2017-02-14 23:18:15","","","","2","","",""
"42398224","2","","2003505","2017-02-22 17:20:38","","39","","<p>I added the following aliases to my <code>.gitconfig</code> file.  This allows me to delete branches with or without specifying the branch name.  Branch name is defaulted to the current branch if no argument is passed in.</p>

<pre><code>[alias]
    branch-name = rev-parse --abbrev-ref HEAD     

    rm-remote-branch = !""f() { branch=${1-$(git branch-name)}; git push origin :$branch; }; f""
    rm-local-branch = !""f() { branch=${1-$(git branch-name)}; git checkout master; git branch -d $branch; }; f""
    rm-branch-fully = !""f() { branch=${1-$(git branch-name)}; git rm-local-branch $branch; git rm-remote-branch $branch; }; f""
</code></pre>
","39803","","39803","","2017-05-03 21:02:01","2017-05-03 21:02:01","","","","2","","",""
"42632600","2","","2831059","2017-03-06 18:08:07","","0","","<p>Through<br>
<code>remove_column :table_name, :column_name</code><br>
in a migration file</p>

<p>You can remove a column directly in a rails console by typing:<br>
<code>ActiveRecord::Base.remove_column :table_name, :column_name</code></p>
","2912314","","","","","2017-03-06 18:08:07","","","","0","","",""
"42687800","2","","9461621","2017-03-09 05:57:15","","1","","<p>Adding on the top answer, this will give 1k for 1000 instead of 1.0k</p>

<pre><code>function kFormatter(num) {
    return num &gt; 999 ? num % 1000 === 0 ? (num/1000).toFixed(0) + 'k' : (num/1000).toFixed(1) + 'k' : num
}
</code></pre>
","1763358","","","","","2017-03-09 05:57:15","","","","0","","",""
"42902202","2","","5767325","2017-03-20 11:16:57","","3","","<p>I made a function </p>

<pre><code>function pop(valuetoremove, myarray) {
var indexofmyvalue = myarray.indexOf(valuetoremove);
myarray.splice(indexofmyvalue, 1);
}
</code></pre>

<p>And used like this.</p>

<pre><code>pop(valuetoremove,myarray);
</code></pre>

<p>Cheers!</p>
","4332316","","","","","2017-03-20 11:16:57","","","","1","","",""
"42907462","2","","4834809","2017-03-20 15:22:19","","0","","<p>You could rollback the last migration  by</p>

<pre><code>rake db:rollback STEP=1
</code></pre>

<p>or rollback this <strong>specific</strong> migration by</p>

<pre><code>rake db:migrate:down VERSION=&lt;YYYYMMDDHHMMSS&gt;
</code></pre>

<p>and edit the file, then run <code>rake db:mirgate</code> again.</p>
","5615038","","","","","2017-03-20 15:22:19","","","","0","","",""
"43001159","2","","11757537","2017-03-24 13:47:01","","36","","<p>Actually, this is just a derivation from the most <a href=""https://stackoverflow.com/a/29103071/4390133"">upvoted answer of this question </a> (<strong>Not</strong> the accepted one).</p>

<p>There are three differences: <br/></p>

<ol>
<li><p>There is NO need to provide the <code>height</code> and <code>width</code> attributes on the <code>image</code> element because they will be overridden by the style. <br/>so it is enough to write something like this.</p>

<pre><code>&lt;img class=""cover"" src=""url to img ...""  /&gt;
</code></pre></li>
<li><p>Providing <code>width:100%</code> on the style. <br/> This is helpful if you are using <strong>bootstrap</strong> and want the image to stretch all the available width.<br /></p></li>
<li><p>Specifying the <code>height</code> property is optional, You can remove it or keep to fit your need</p>

<pre><code>.cover {
   object-fit: cover;
   width: 100%;
   /*height: 300px;  optional, you can remove it, but in my case it was good */
}
</code></pre></li>
</ol>
","4390133","","4390133","","2019-02-01 13:23:52","2019-02-01 13:23:52","","","","4","","",""
"43122403","2","","35181340","2017-03-30 15:40:09","","38","","<p>Another way to turn off CSRF that won't render a null session is to add:</p>

<p><code>skip_before_action :verify_authenticity_token</code> in your Rails Controller. This will ensure you still have access to session info. </p>

<p>Again, make sure you only do this in API controllers or in other places where CSRF protection doesn't quite apply. </p>
","1380429","","","","","2017-03-30 15:40:09","","","","1","","",""
"43201185","2","","4834809","2017-04-04 07:44:09","","0","","<p>You can also do this ..
  rails g migration add_column_to_users email:string</p>

<p>then rake db:migrate
  also add :email attribute in your user controller ;</p>

<p>for more detail check out <a href=""http://guides.rubyonrails.org/active_record_migrations.html"" rel=""nofollow noreferrer"">http://guides.rubyonrails.org/active_record_migrations.html</a></p>
","6394247","","","","","2017-04-04 07:44:09","","","","0","","",""
"43250982","2","","2831059","2017-04-06 09:23:44","","5","","<p>For removing column from table in just easy 3 steps as follows:</p>

<ol>
<li>write this command </li>
</ol>

<p><code>rails g migration remove_column_from_table_name</code></p>

<p>after running this command in terminal one file created by this name and time stamp (remove_column from_table_name).</p>

<p>Then go to this file.</p>

<ol start=""2"">
<li><p>inside file you have to write</p>

<p><code>remove_column :table_name, :column_name</code></p></li>
<li><p>Finally go to the console and then do</p>

<p><code>rake db:migrate</code></p></li>
</ol>
","7014170","","2032444","","2017-04-06 10:48:09","2017-04-06 10:48:09","","","","0","","",""
