Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"41650531","26509484","14","Your 2 last comments were just rewriting an accepted answer... Please answer a solved problem only if you have more information to provide than the accepted one. If not, just upvote the accepted answer.","2014-10-22 14:43:13","","1403082"
"57267732","5767357","6","IE 7, IE8, IE9, IE10 ar unsupported by Microsoft itself, why should web developers support those old browsers? Just show notification about upgrading the browser! https://support.microsoft.com/en-us/lifecycle/search?sort=PN&alpha=internet%20explorer&Filter=FilterNO","2016-01-13 08:08:26","","1737158"
"27243966","2963582","8","And make sure to do this inside `up` and `down` methods, not `change`, as explained in the answer by @Powers.","2013-08-30 05:32:08","","963396"
"10561016","3047117","18","On a side note, crossed-out properties can be those ""cancelled"" by the same-named properties later in the same CSS rule (as required the CSS spec.)","2011-12-15 23:01:37","","1037767"
"91040012","9462382","0","what does `.replace(rx, ""$1"")` do ?","2018-08-27 17:53:05","","1440712"
"41721870","1020571","0","To upper and to lower sound like they operate on chars and not as a method on a string. Sounds very Cish to me.","2014-10-24 14:16:06","","2596916"
"91043823","9462382","1","@M.Octavio the regex is used to trim trailing zeros e.g. `1.0` becomes `1` and `1.10` becomes `1.1`","2018-08-27 20:17:42","","87015"
"57368950","2373171","2","@cherouvim higher compression rates? We're talking 1 byte.. maybe 2? LOL. I don't think that's relevant.","2016-01-15 14:42:43","","421398"
"57369649","2373171","7","@JohnHunt: Just did a quick test on a 1823 bytes js file (a random Backbone Model from a random application). The gzip output if all of the quotes are the same (either `'` or `""`) was 809 bytes. Mixing them pushed the output up to 829 bytes. This may be irrelevant to you but that doesn't mean that it's irrelevant to everybody.","2016-01-15 15:00:53","","72478"
"57369858","2373171","1","+1 for testing, however 20 bytes on even on a *very* slow GPRS  connection would take < 1 millisecond. This is nowhere near noticeable. Anyone working to this level of optimisation probably shouldn't be using HTML or an SGML based markup.","2016-01-15 15:06:06","","421398"
"57369906","2373171","0","In fact, 20 bytes in pretty much any area in 2016 is fairly irrelevant. 20 bytes on a ZX80 was fairly irrelevant 33 years ago..","2016-01-15 15:07:13","","421398"
"57401583","30114712","0","It's not valid XHTML though so it will not be readable by an XML parser AFAIK. What you think is cleaner, to others may be less clean. This syntax looks strange to me. I've tried doing it myself as well, but it feels dirty doing it. It is safer to stick to convention because you have more assurance that what you're writing is supported. What I will say about your desire to write HTML in this way is that you are perhaps not going far enough. If you want to write like this, you might as well start developing with an HTML pre-processor instead like Slim.","2016-01-16 17:35:46","","1090438"
"74421750","43687751","0","Are you not still looping through the array to convert it to a hash?","2017-04-28 19:43:32","","3112492"
"74421859","43687751","0","yes, i did but now i have pre-computed answer to check whether any element exist in array or not. Now, next time when i search for other word, it will take O(1) for query, right although pre-computation will take O(n). Actually i have used include? in my application inside loop for checking whether particular element exist in the array or not, it ruins the performance, it checked in ruby-prof, that was the bottleneck","2017-04-28 19:47:09","","3442392"
"74469121","9461657","0","Note that one kilobyte is 1024 bytes in some cases: https://en.wikipedia.org/wiki/Kilobyte","2017-05-01 00:01:28","","2138090"
"57559527","25384313","0","It's still going to iterate over the array just to find the element. Then it has to return the index of that element.","2016-01-20 22:35:41","","128421"
"57559584","19142964","0","`index` still iterates over the array, it just returns the value of the element.","2016-01-20 22:37:33","","128421"
"57559694","17961387","3","A binary search assumes the array is sorted (or ordered in some form) which can be costly for large arrays, often negating the advantage.","2016-01-20 22:41:51","","128421"
"27483454","5767357","183","Dangerous! If you are working with dynamic values (add and remove dynamic values from array) and value is not exist in array (the index become -1) the code above will remove the last element of the array.","2013-09-06 16:44:17","","1058605"
"91191421","29103071","0","I like to use this: margin: 0 auto; max-height: 100%; max-width: 100%; object-fit: cover;","2018-08-31 17:22:27","","1754995"
"27508224","11496488","6","@JamieHutber It does not belong to its own function, you can still bind `this` to anything. `""use strict""` only disables the default behavior of assigning `window` to `this` when a `this` is not specified","2013-09-07 18:34:51","","227299"
"91244037","948157","1","**Important:** Unlike `switch` statements in many other languages, Ruby’s `case` does NOT have [**fall-through**](https://en.wikipedia.org/wiki/Switch_statement#Fallthrough), so there is no need to end each `when` with a `break`.","2018-09-03 09:45:57","","1139105"
"74606110","5767357","0","Not sure if it is worth a note, but be aware for the behavior in case of duplicated items. Only the first one is removed in this approach.","2017-05-04 12:30:57","","2248943"
"57657759","1986398","1","@HenleyChiu Good thing about Ruby is that you can create your own methods on any class. So just find (core ruby) class you like, and add method (exact same as include?) to it and then you will be able to use it that way on any object you want.","2016-01-23 12:45:09","","5426743"
"27620214","16276586","1","I only started using Github this year, so I was wondering why this was such a highly rated question, and why none of the top answers were suggesting to just delete it from the Github web interface! Interesting that it's only a recent addition.","2013-09-11 12:18:54","","665488"
"27627774","18089662","6","For reference, the ""space-ship"" method is `<=>`, which is used to return -1, 0, 1, or nil depending on whether the comparison returns less-than, equal, greater-than, or not-comparable respectively. Ruby's [Comparable](http://ruby-doc.org/core-2.0.0/Comparable.html) module documentation explains it.","2013-09-11 15:18:42","","128421"
"27632641","11496488","1","It's not really about finding the target, it's about getting the actual parent. Everything belongs to something in a big hierarchy in JavaScript. Obscuring that fact is not good as it will prevent people from learning the language and thus make confusing mistakes later on.","2013-09-11 17:32:38","","638258"
"42129210","21900925","3","any? also accepts blocks:
    
    ['cat','dog','horse'].any? { |x| x == 'dog' }","2014-11-06 08:54:17","","1800635"
"57732810","9462382","1","Something is wrong..   
nFormatter(759878, 1) //759.9k
nFormatter(759878, 0) //76k","2016-01-25 21:05:48","","1853517"
"42151178","10999165","232","@megido well `-D` force deletes, `-d` gives you a warning if it's not already merged in.","2014-11-06 19:04:59","","541208"
"57750706","9462382","0","@switch there was a flaw in my regex, fixed.","2016-01-26 10:36:35","","87015"
"74783373","29103071","0","Consider my updates on this answer below http://stackoverflow.com/a/43001159/","2017-05-09 15:37:59","","4390133"
"74796030","4834906","1","You can also use `rails db:migrate` for the final step.","2017-05-09 21:58:49","","2297366"
"57913981","2878408","2","As a new user of Postgres, this is pretty frustrating. Having to chose between typing quotes all the time or using an ugly naming convention sucks. It sucks ass.","2016-01-29 23:51:28","","1334007"
